ChEMBL ID,InChI Key,Name,SMILES,Type,Max Phase,Targets,Bioactivities,MW,LogP,MolMR,H Donors,H Acceptors,TPSA,Heavy Atom Count,Aromatic Rings,Rotatable Bonds,Ring Count
CHEMBL1739,DIGFQJFCDPKEPF-OIUSMDOTSA-L,METOCURINE IODIDE,COc1ccc2cc1Oc1cc3c(cc1OC)CC[N+](C)(C)[C@H]3Cc1ccc(cc1)Oc1c(OC)c(OC)cc3c1[C@@H](C2)[N+](C)(C)CC3.[I-].[I-],Small molecule,4.0,5.0,12.0,906.6399999999999,1.4596000000000033,186.37279999999936,0.0,6.0,55.38000000000001,50.0,4.0,4.0,8.0
CHEMBL552659,RXKMOPXNWTYEHI-RDRKJGRWSA-N,FLUNARIZINE HYDROCHLORIDE,Cl.Cl.Fc1ccc(C(c2ccc(F)cc2)N2CCN(C/C=C/c3ccccc3)CC2)cc1,Small molecule,4.0,27.0,56.0,477.42600000000033,6.228800000000008,132.62799999999993,0.0,2.0,6.48,32.0,3.0,6.0,4.0
CHEMBL1200621,JIYMVSQRGZEYAX-CWUUNJJBSA-N,GEMIFLOXACIN MESYLATE,CO/N=C1\CN(c2nc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)CC1CN.CS(=O)(=O)O,Small molecule,4.0,26.0,69.0,485.49400000000026,0.47000000000000114,117.86530000000003,3.0,10.0,177.41,33.0,2.0,5.0,4.0
CHEMBL1334033,JDZOTSLZMQDFLG-BTJKTKAUSA-N,PERHEXILINE MALEATE,C1CCC(C(CC2CCCCN2)C2CCCCC2)CC1.O=C(O)/C=C\C(=O)O,Small molecule,4.0,41.0,136.0,393.5680000000001,5.007200000000004,111.3103000000001,3.0,3.0,86.63000000000001,28.0,0.0,6.0,3.0
CHEMBL1200635,AKQNAIYKSALPKV-OYHXESGYSA-N,HYDROCORTAMATE HYDROCHLORIDE,CCN(CC)CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C.Cl,Small molecule,4.0,0.0,0.0,512.0870000000004,3.096100000000001,134.0516,2.0,7.0,104.14,35.0,0.0,7.0,4.0
CHEMBL3833332,BUACSMWVFUNQET-UHFFFAOYSA-H,ALUMINUM SULFATE,O.O=S(=O)([O-])[O-].O=S(=O)([O-])[O-].O=S(=O)([O-])[O-].[Al+3].[Al+3],Small molecule,4.0,0.0,0.0,360.168,-5.600299999999998,46.54560000000001,0.0,12.0,272.28,18.0,0.0,0.0,0.0
CHEMBL2181666,QWPLCHDPESWJRN-FNNGWQQSSA-N,BFPET F-18,[18F]c1ccc([P+](c2ccccc2)(c2ccccc2)c2ccccc2)cc1,Small molecule,2.0,3.0,7.0,356.3909380000001,4.445100000000004,111.18200000000002,0.0,0.0,0.0,26.0,4.0,4.0,4.0
CHEMBL1201102,FTNWXGFYRHWUKG-UHFFFAOYSA-N,TRIFLUPROMAZINE HYDROCHLORIDE,CN(C)CCCN1c2ccccc2Sc2ccc(C(F)(F)F)cc21.Cl,Small molecule,4.0,106.0,215.0,388.886,5.681600000000005,99.43400000000004,0.0,3.0,6.48,25.0,2.0,4.0,3.0
CHEMBL1769,GITPCGSPKUQZTE-UHFFFAOYSA-N,PROPOXYCAINE HYDROCHLORIDE,CCCOc1cc(N)ccc1C(=O)OCCN(CC)CC.Cl,Small molecule,4.0,7.0,10.0,330.85600000000005,2.978000000000002,91.95890000000004,1.0,5.0,64.78999999999999,22.0,1.0,9.0,1.0
CHEMBL1200745,COAJXCLTPGGDAJ-UHFFFAOYSA-N,OXPRENOLOL HYDROCHLORIDE,C=CCOc1ccccc1OCC(O)CNC(C)C.Cl,Small molecule,4.0,7.0,15.0,301.8139999999999,2.410900000000001,84.02250000000005,2.0,4.0,50.72,20.0,1.0,9.0,1.0
CHEMBL3545337,XJYNBZQTAZDMHZ-UHFFFAOYSA-N,C-1311,CCN(CC)CCNc1ccc2ncn3c4ccc(O)cc4c(=O)c1c23.Cl.Cl.O,Small molecule,2.0,0.0,0.0,441.35900000000026,2.9169000000000027,123.71230000000003,2.0,6.0,101.37,29.0,4.0,6.0,4.0
CHEMBL1200695,DYWNLSQWJMTVGJ-UHFFFAOYSA-N,PHENYLPROPANOLAMINE HYDROCHLORIDE,CC(N)C(O)c1ccccc1.Cl,Small molecule,4.0,1.0,3.0,187.67,1.489,52.29920000000003,2.0,2.0,46.25,12.0,1.0,2.0,1.0
CHEMBL3301678,YTORMSBGFMQNEO-UHFFFAOYSA-N,MONOCTANOIN,CCCCCCCC(=O)OCC(CO)OC(=O)CCCCCCC.CCCCCCCC(=O)OCC(O)CO.CCCCCCCCCC(=O)OCC(O)CO.OCC(O)CO,Small molecule,4.0,1.0,1.0,901.2260000000002,5.753400000000011,238.94439999999906,8.0,16.0,267.03999999999996,62.0,0.0,38.0,0.0
CHEMBL2106638,ZWZIQPOLMDPIQM-UHFFFAOYSA-N,LOFEPRAMINE HYDROCHLORIDE,CN(CCCN1c2ccccc2CCc2ccccc21)CC(=O)c1ccc(Cl)cc1.Cl,Small molecule,4.0,2.0,11.0,455.42900000000014,6.203300000000007,132.44250000000002,0.0,3.0,23.55,31.0,3.0,7.0,4.0
CHEMBL1255739,BONORRGKLJBGRV-UHFFFAOYSA-N,METHAPYRILENE HYDROCHLORIDE,CN(C)CCN(Cc1cccs1)c1ccccn1.Cl,Small molecule,4.0,18.0,39.0,297.85499999999996,3.133100000000002,85.40800000000004,0.0,4.0,19.37,19.0,2.0,6.0,2.0
CHEMBL1534525,MTJLQTFHJIHXIX-GDUXWEAWSA-N,MIBEFRADIL DIHYDROCHLORIDE,COCC(=O)O[C@]1(CCN(C)CCCc2nc3ccccc3[nH]2)CCc2cc(F)ccc2[C@@H]1C(C)C.Cl.Cl,Small molecule,4.0,24.0,77.0,568.5610000000003,6.1145000000000085,154.0236999999998,1.0,5.0,67.45,38.0,3.0,11.0,4.0
CHEMBL1200967,ZQDJSWUEGOYDGT-UHFFFAOYSA-N,BROMODIPHENHYDRAMINE HYDROCHLORIDE,CN(C)CCOC(c1ccccc1)c1ccc(Br)cc1.Cl,Small molecule,4.0,0.0,0.0,370.718,4.538500000000004,94.18100000000004,0.0,2.0,12.47,21.0,2.0,6.0,2.0
CHEMBL1200673,FHNFHKCVQCLJFQ-AHCXROLUSA-N,XENON XE 127,[127Xe],Small molecule,4.0,0.0,0.0,126.905184,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
CHEMBL2105764,LICVMCOINZNZNW-BATHLIJTSA-N,PATIDEGIB HYDROCHLORIDE,CC1=C2C[C@H]3[C@@H](CC[C@@H]4C[C@H](NS(C)(=O)=O)CC[C@@]43C)[C@@H]2CC[C@@]2(C1)O[C@@H]1C[C@H](C)CN[C@H]1[C@H]2C.Cl,Small molecule,2.0,0.0,0.0,541.2420000000004,5.450600000000007,147.67519999999985,2.0,4.0,67.43,36.0,0.0,2.0,6.0
CHEMBL1200685,FHNFHKCVQCLJFQ-NJFSPNSNSA-N,XENON XE 133,[133Xe],Small molecule,4.0,0.0,0.0,132.9059107,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
CHEMBL2106122,UVKFSMBPRQBNCH-UHFFFAOYSA-M,EMEPRONIUM BROMIDE,CC[N+](C)(C)C(C)CC(c1ccccc1)c1ccccc1.[Br-],Small molecule,4.0,0.0,0.0,362.355,1.6973999999999998,91.45540000000007,0.0,0.0,0.0,22.0,2.0,6.0,2.0
CHEMBL1200893,LOVXREQUMZKFCM-UHFFFAOYSA-N,PROTOKYLOL HYDROCHLORIDE,CC(Cc1ccc2c(c1)OCO2)NCC(O)c1ccc(O)c(O)c1.Cl,Small molecule,4.0,1.0,1.0,367.829,2.5025000000000017,95.71310000000003,4.0,6.0,91.18,25.0,2.0,6.0,3.0
CHEMBL4297379,VJKRBRUNEOHPBS-JQKUZGBFSA-N,FLUOROFURANYLNORPROGESTERONE F-18,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@H]43)[C@@H]1C[C@H]1O[C@@H](c3ccco3)O[C@]12C(=O)C[18F],Small molecule,1.0,0.0,0.0,427.5029380000002,4.722700000000004,108.59600000000006,0.0,5.0,65.74000000000001,31.0,1.0,3.0,6.0
CHEMBL1314751,DSKIOWHQLUWFLG-SPIKMXEPSA-N,PROCHLORPERAZINE MALEATE,CN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1.O=C(O)/C=C\C(=O)O.O=C(O)/C=C\C(=O)O,Small molecule,4.0,30.0,60.0,606.0970000000004,4.003800000000001,156.40019999999987,4.0,8.0,158.92000000000002,41.0,2.0,8.0,4.0
CHEMBL3833312,UXNFIJPHRQEWRQ-UHFFFAOYSA-N,METHENAMINE MANDELATE,C1N2CN3CN1CN(C2)C3.O=C(O)C(O)c1ccccc1,Small molecule,4.0,0.0,0.0,292.339,-0.21519999999999873,75.59560000000005,2.0,6.0,70.49000000000001,21.0,1.0,2.0,5.0
CHEMBL1446650,PLGQWYOULXPJRE-UHFFFAOYSA-N,MEBEVERINE HYDROCHLORIDE,CCN(CCCCOC(=O)c1ccc(OC)c(OC)c1)C(C)Cc1ccc(OC)cc1.Cl,Small molecule,4.0,15.0,44.0,466.0180000000002,5.0243000000000055,129.71750000000006,0.0,6.0,57.230000000000004,32.0,2.0,13.0,2.0
CHEMBL1200955,OWLCGJBUTJXNOF-HDNKIUSMSA-N,MYCOPHENOLATE MOFETIL HYDROCHLORIDE,COc1c(C)c2c(c(O)c1C/C=C(\C)CCC(=O)OCCN1CCOCC1)C(=O)OC2.Cl,Small molecule,4.0,0.0,0.0,469.9620000000003,2.9458200000000017,120.67630000000005,1.0,8.0,94.53000000000002,32.0,1.0,9.0,3.0
CHEMBL2107124,CQJSAKJMCVSEGU-UHFFFAOYSA-N,PROTHIPENDYL HYDROCHLORIDE,CN(C)CCCN1c2ccccc2Sc2cccnc21.Cl,Small molecule,4.0,0.0,0.0,321.877,4.057800000000004,92.22700000000005,0.0,4.0,19.37,21.0,2.0,4.0,3.0
CHEMBL1711280,XUPZAARQDNSRJB-SJDTYFKWSA-N,DOTHIEPIN HYDROCHLORIDE,CN(C)CC/C=C1\c2ccccc2CSc2ccccc21.Cl,Small molecule,4.0,11.0,17.0,331.912,5.097500000000005,99.94300000000004,0.0,2.0,3.24,22.0,2.0,3.0,3.0
CHEMBL1200703,DMLFJMQTNDSRFU-UHFFFAOYSA-N,CHLORDIAZEPOXIDE HYDROCHLORIDE,CNC1=Nc2ccc(Cl)cc2C(c2ccccc2)=[N+]([O-])C1.Cl,Small molecule,4.0,6.0,20.0,336.22200000000004,3.372500000000002,93.00210000000003,1.0,3.0,50.459999999999994,22.0,2.0,1.0,3.0
CHEMBL1200514,YHKBUDZECQDYBR-UHFFFAOYSA-L,DEMECARIUM BROMIDE,CN(CCCCCCCCCCN(C)C(=O)Oc1cccc([N+](C)(C)C)c1)C(=O)Oc1cccc([N+](C)(C)C)c1.[Br-].[Br-],Small molecule,4.0,5.0,11.0,716.6000000000001,0.7702000000000064,166.25999999999956,0.0,4.0,59.08,42.0,2.0,15.0,2.0
CHEMBL1640,GLNADSQYFUSGOU-GPTZEZBUSA-J,TRYPAN BLUE,Cc1cc(-c2ccc(/N=N/c3c(S(=O)(=O)[O-])cc4cc(S(=O)(=O)[O-])cc(N)c4c3O)c(C)c2)ccc1/N=N/c1c(S(=O)(=O)[O-])cc2cc(S(=O)(=O)[O-])cc(N)c2c1O.[Na+].[Na+].[Na+].[Na+],Small molecule,4.0,6.0,13.0,960.8220000000001,-6.6843600000000025,201.6071999999999,4.0,20.0,370.74,62.0,6.0,9.0,6.0
CHEMBL1677,ZUFVXZVXEJHHBN-UHFFFAOYSA-N,TACRINE HYDROCHLORIDE,Cl.Nc1c2c(nc3ccccc13)CCCC2,Small molecule,4.0,53.0,175.0,234.72999999999996,3.1176000000000013,70.04540000000001,1.0,2.0,38.91,16.0,2.0,0.0,3.0
CHEMBL2355456,PCIOHQNIRPWFMV-WXXKFALUSA-N,IBUTILIDE FUMARATE,CCCCCCCN(CC)CCCC(O)c1ccc(NS(C)(=O)=O)cc1.CCCCCCCN(CC)CCCC(O)c1ccc(NS(C)(=O)=O)cc1.O=C(O)/C=C/C(=O)O,Small molecule,4.0,4.0,7.0,885.2440000000004,8.039800000000008,244.36219999999923,6.0,10.0,213.87999999999997,60.0,2.0,30.0,2.0
CHEMBL1201054,RJFAYQIBOAGBLC-ZEMBQCNESA-N,SELENOMETHIONINE SE 75,C[75Se]CC[C@H](N)C(=O)O,Small molecule,4.0,0.0,0.0,192.0705234,-0.040999999999999925,36.653199999999984,2.0,2.0,63.32000000000001,9.0,0.0,4.0,0.0
CHEMBL1564,LPRLDRXGWKXRMQ-UHFFFAOYSA-N,DIPHENYLPYRALINE HYDROCHLORIDE,CN1CCC(OC(c2ccccc2)c2ccccc2)CC1.Cl,Small molecule,4.0,13.0,32.0,317.86000000000007,4.308600000000005,93.57900000000006,0.0,2.0,12.47,22.0,2.0,4.0,3.0
CHEMBL1357648,YVNAYSHNIILOJS-UHFFFAOYSA-N,AMODIAQUINE HYDROCHLORIDE,CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O.Cl.Cl.O.O,Small molecule,4.0,14.0,36.0,464.8210000000002,4.373400000000007,126.4911,2.0,4.0,111.39,29.0,3.0,6.0,3.0
CHEMBL1761,ZFSPFXJSEHCTTR-UHFFFAOYSA-N,PROCYCLIDINE HYDROCHLORIDE,Cl.OC(CCN1CCCC1)(c1ccccc1)C1CCCCC1,Small molecule,4.0,17.0,41.0,323.90800000000024,4.362200000000004,94.45280000000007,1.0,2.0,23.47,22.0,1.0,5.0,3.0
CHEMBL1401367,XEDCWWFPZMHXCM-UHFFFAOYSA-M,PIPENZOLATE BROMIDE,CC[N+]1(C)CCCC(OC(=O)C(O)(c2ccccc2)c2ccccc2)C1.[Br-],Small molecule,4.0,12.0,24.0,434.3740000000001,0.09860000000000158,101.45620000000005,1.0,3.0,46.53,27.0,2.0,5.0,3.0
CHEMBL1200712,ATNOAWAQFYGAOY-GPTZEZBUSA-J,EVANS BLUE,Cc1cc(-c2ccc(/N=N/c3ccc4c(S(=O)(=O)[O-])cc(S(=O)(=O)[O-])c(N)c4c3O)c(C)c2)ccc1/N=N/c1ccc2c(S(=O)(=O)[O-])cc(S(=O)(=O)[O-])c(N)c2c1O.[Na+].[Na+].[Na+].[Na+],Small molecule,4.0,20.0,65.0,960.8220000000001,-6.6843600000000025,201.6071999999999,4.0,20.0,370.74,62.0,6.0,9.0,6.0
CHEMBL1200947,BLWNYSZZZWQCKO-UHFFFAOYSA-N,METIPRANOLOL HYDROCHLORIDE,CC(=O)Oc1c(C)cc(OCC(O)CNC(C)C)c(C)c1C.Cl,Small molecule,4.0,0.0,0.0,345.867,2.696660000000001,93.85050000000004,2.0,5.0,67.79,23.0,1.0,7.0,1.0
CHEMBL4297337,VGIYMYGMVXPMKV-GWDMYEQXSA-N,ORM-13070 C-11,[11CH3]OCc1cccnc1N1CCN(C[C@H]2COc3ccccc3O2)CC1,Small molecule,1.0,0.0,0.0,354.43843360000005,2.1900000000000004,99.95600000000006,0.0,6.0,47.06,26.0,2.0,5.0,4.0
CHEMBL1200852,HCTVWSOKIJULET-LQDWTQKMSA-M,PENICILLIN V POTASSIUM,CC1(C)S[C@@H]2[C@H](NC(=O)COc3ccccc3)C(=O)N2[C@H]1C(=O)[O-].[K+],Small molecule,4.0,10.0,16.0,388.4860000000001,-3.633599999999997,84.96670000000003,1.0,6.0,98.77000000000001,25.0,1.0,5.0,3.0
CHEMBL2105891,YYBNDIVPHIWTPK-KYJQVDHRSA-N,PHYSOSTIGMINE SULFATE,CNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)[C@@H]1N2C.CNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)[C@@H]1N2C.O=S(=O)(O)O,Small molecule,4.0,3.0,3.0,648.7830000000005,2.8950000000000014,170.80879999999956,4.0,10.0,164.21999999999997,45.0,2.0,2.0,6.0
CHEMBL1200972,XYGSFNHCFFAJPO-UHFFFAOYSA-N,CHLOPHEDIANOL HYDROCHLORIDE,CN(C)CCC(O)(c1ccccc1)c1ccccc1Cl.Cl,Small molecule,4.0,0.0,0.0,326.267,3.949400000000004,91.31180000000005,1.0,2.0,23.47,21.0,2.0,5.0,2.0
CHEMBL3186993,ANOMHKZSQFYSBR-UHFFFAOYSA-N,HYDROXYZINE HYDROCHLORIDE,Cl.Cl.OCCOCCN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1,Small molecule,4.0,15.0,954.0,447.8340000000002,3.8995000000000033,120.15080000000003,1.0,4.0,35.940000000000005,28.0,2.0,8.0,3.0
CHEMBL3989824,MEUAAEMCZUPORO-LRSHZYOCSA-N,THIOTHIXENE HYDROCHLORIDE,CN1CCN(CC/C=C2/c3ccccc3Sc3ccc(S(=O)(=O)N(C)C)cc32)CC1.Cl.Cl.O.O,Small molecule,4.0,0.0,0.0,552.5900000000003,2.6649000000000043,145.2364,0.0,5.0,106.86000000000001,34.0,2.0,5.0,4.0
CHEMBL4297407,GTQLIPQFXVKRKJ-HYRAKNMCSA-N,ALTROPANE I-123,COC(=O)[C@H]1[C@@H](c2ccc(F)cc2)C[C@@H]2CC[C@H]1N2C/C=C/[123I],Small molecule,3.0,0.0,0.0,425.274589,3.8839000000000032,95.94000000000005,0.0,3.0,29.54,23.0,1.0,4.0,3.0
CHEMBL3989806,DGIAUNUPXILTJW-VRWDCWMNSA-N,IODIPAMIDE MEGLUMINE,CNC[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO.CNC[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO.O=C(CCCCC(=O)Nc1c(I)cc(I)c(C(=O)O)c1I)Nc1c(I)cc(I)c(C(=O)O)c1I,Small molecule,4.0,1.0,2.0,1530.1940000000002,0.13160000000000327,268.9114,16.0,16.0,359.1599999999999,60.0,2.0,21.0,2.0
CHEMBL2105614,JGKJMBOJWVAMIJ-UHFFFAOYSA-N,TERPIN HYDRATE,CC1(O)CCC(C(C)(C)O)CC1.O,Small molecule,4.0,1.0,1.0,190.28299999999996,0.8737999999999999,52.49340000000004,2.0,2.0,71.96000000000001,13.0,0.0,1.0,1.0
CHEMBL3545349,OJBLXSPBJMGZDN-UHFFFAOYSA-N,EVT-101,Cc1nccn1Cc1cc(-c2ccc(F)c(C(F)F)c2)cnn1.Cl.Cl,Small molecule,2.0,0.0,0.0,391.224,4.617120000000003,92.94500000000001,0.0,4.0,43.6,25.0,3.0,4.0,3.0
CHEMBL2000813,QPYZEEKXUYXZBK-UHFFFAOYSA-N,RIMITEROL HYDROBROMIDE,Br.Oc1ccc(C(O)C2CCCCN2)cc1O,Small molecule,4.0,56.0,56.0,304.18399999999997,1.8512,70.69510000000004,4.0,4.0,72.72,17.0,1.0,2.0,2.0
CHEMBL2105740,MDTNUYUCUYPIHE-UHFFFAOYSA-N,SITAXENTAN SODIUM,Cc1cc2c(cc1CC(=O)c1sccc1S(=O)(=O)[N-]c1onc(C)c1Cl)OCO2.[Na+],Small molecule,4.0,2.0,4.0,476.8950000000003,1.5585399999999998,106.11030000000002,0.0,8.0,109.80000000000001,30.0,3.0,6.0,4.0
CHEMBL1201155,YQZBAXDVDZTKEQ-UHFFFAOYSA-N,LOXAPINE SUCCINATE,CN1CCN(C2=Nc3ccccc3Oc3ccc(Cl)cc32)CC1.O=C(O)CCC(=O)O,Small molecule,4.0,44.0,105.0,445.9030000000003,3.707200000000002,117.7406000000001,2.0,6.0,102.67,31.0,2.0,3.0,4.0
CHEMBL1200903,AXXJTNXVUHVOJW-UHFFFAOYSA-M,SECOBARBITAL SODIUM,C=CCC1(C(C)CCC)C(=O)[N-]C(=O)NC1=O.[Na+],Small molecule,4.0,0.0,0.0,260.26899999999995,-0.8607999999999985,63.223700000000036,1.0,3.0,77.34,18.0,0.0,5.0,1.0
CHEMBL2104991,PYPPENBDXAWXJC-QNTKWALQSA-N,VABICASERIN HYDROCHLORIDE,Cl.c1cc2c3c(c1)[C@H]1CCC[C@H]1CN3CCNC2,Small molecule,2.0,0.0,0.0,264.79999999999995,2.915300000000001,77.69170000000004,1.0,2.0,15.27,18.0,1.0,0.0,4.0
CHEMBL1200478,KNZADIMHVBBPOA-UHFFFAOYSA-N,DYCLONINE HYDROCHLORIDE,CCCCOc1ccc(C(=O)CCN2CCCCC2)cc1.Cl,Small molecule,4.0,31.0,71.0,325.87999999999994,4.3460000000000045,93.33150000000006,0.0,3.0,29.54,22.0,1.0,8.0,2.0
CHEMBL1364551,GNUCGROXDZMCJI-UHFFFAOYSA-N,MINAPRINE HYDROCHLORIDE,Cc1cc(-c2ccccc2)nnc1NCCN1CCOCC1.Cl.Cl,Small molecule,4.0,4.0,8.0,371.31200000000007,3.0397200000000018,102.44970000000004,1.0,5.0,50.28,24.0,2.0,5.0,3.0
CHEMBL498623,LFEGKCKGGNXWDV-NKNRFTOXSA-N,MIP-1095 I-123,O=C(O)CC[C@H](NC(=O)N[C@@H](CCCCNC(=O)Nc1ccc([123I])cc1)C(=O)O)C(=O)O,Small molecule,1.0,1.0,6.0,560.3345890000002,1.6534,121.41620000000006,7.0,5.0,194.15999999999997,32.0,1.0,13.0,1.0
CHEMBL2360628,PEJLNXHANOHNSU-UHFFFAOYSA-N,ACRIFLAVINE,C[n+]1c2cc(N)ccc2cc2ccc(N)cc21.Nc1ccc2cc3ccc(N)cc3nc2c1.[Cl-],Small molecule,4.0,4.0,23.0,468.9920000000002,1.5383,139.52859999999995,4.0,5.0,120.85,34.0,6.0,0.0,6.0
CHEMBL1593558,CAYGYVYWRIHZCQ-UHFFFAOYSA-N,DEBRISOQUIN SULFATE,N=C(N)N1CCc2ccccc2C1.N=C(N)N1CCc2ccccc2C1.O=S(=O)(O)O,Small molecule,4.0,23.0,31.0,448.5490000000002,1.2235400000000005,119.11760000000004,6.0,4.0,180.81999999999996,31.0,2.0,0.0,4.0
CHEMBL541758,ZNHJDJYKDVGQSH-JMAPEOGHSA-M,FASITIBANT CHLORIDE,Cc1cc(C)c2cccc(OCc3c(Cl)ccc(S(=O)(=O)NC4(C(=O)N5CCN(C(=O)[C@@H](N)CCC[N+](C)(C)C)CC5)CCOCC4)c3Cl)c2n1.[Cl-],Small molecule,2.0,1.0,1.0,800.2499999999994,1.0534400000000044,198.38529999999952,2.0,8.0,144.15999999999997,52.0,3.0,12.0,5.0
CHEMBL3707269,LATZVDXOTDYECD-UFTFXDLESA-N,UPADACITINIB TARTRATE,CC[C@@H]1CN(C(=O)NCC(F)(F)F)C[C@@H]1c1cnc2cnc3[nH]ccc3n12.O.O.O.O.O=C(O)C(O)C(O)C(=O)O,Small molecule,2.0,0.0,0.0,602.5200000000004,-2.513499999999999,134.13280000000006,6.0,8.0,319.38,41.0,3.0,6.0,4.0
CHEMBL3989521,CUQPTVCVZLUXJB-UHFFFAOYSA-N,ISOPROTERENOL SULFATE,CC(C)NCC(O)c1ccc(O)c(O)c1.CC(C)NCC(O)c1ccc(O)c(O)c1.O.O.O=S(=O)(O)O,Small molecule,4.0,0.0,0.0,556.6310000000003,-0.04380000000000017,137.1452000000001,10.0,10.0,283.04,37.0,2.0,8.0,2.0
CHEMBL2103808,WGQREWBBEJMLOV-UHFFFAOYSA-N,EPETIRIMOD ESYLATE,CC(C)Cn1cnc2c(N)nc3cccnc3c21.CCS(=O)(=O)O.O,Small molecule,2.0,0.0,0.0,369.4470000000001,1.2870999999999997,97.78280000000004,2.0,7.0,155.49,25.0,3.0,3.0,3.0
CHEMBL2105655,RVEUYBMXVVDLFO-UHFFFAOYSA-N,SOTRASTAURIN ACETATE,CC(=O)O.CN1CCN(c2nc(C3=C(c4c[nH]c5ccccc45)C(=O)NC3=O)c3ccccc3n2)CC1,Small molecule,2.0,0.0,0.0,498.5430000000003,2.521,140.82019999999991,3.0,7.0,131.51999999999998,37.0,4.0,3.0,6.0
CHEMBL2096642,DOSIONJFGDSKCQ-UHFFFAOYSA-N,INAMRINONE LACTATE,CC(O)C(=O)O.Nc1cc(-c2ccncc2)c[nH]c1=O,Small molecule,4.0,0.0,0.0,277.2800000000001,0.47089999999999976,74.02270000000003,4.0,5.0,129.29999999999998,20.0,2.0,2.0,2.0
CHEMBL1200508,HUHDYASLFWQVOL-WZTVWXICSA-N,IOXAGLATE MEGLUMINE,CNC(=O)c1c(I)c(C(=O)NCC(=O)Nc2c(I)c(C(=O)O)c(I)c(C(=O)NCCO)c2I)c(I)c(N(C)C(C)=O)c1I.CNC[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,Small molecule,4.0,0.0,0.0,1464.098,0.08700000000000013,254.04109999999983,12.0,13.0,307.42,56.0,2.0,16.0,2.0
CHEMBL3989725,JJOFNSLZHKIJEV-UHFFFAOYSA-N,LODOXAMIDE TROMETHAMINE,N#Cc1cc(NC(=O)C(=O)O)c(Cl)c(NC(=O)C(=O)O)c1.NC(CO)(CO)CO.NC(CO)(CO)CO,Small molecule,4.0,0.0,0.0,553.9090000000004,-4.420519999999994,125.04960000000003,12.0,13.0,330.01000000000005,37.0,1.0,8.0,1.0
CHEMBL2219420,QTHBCQCKYVOFDR-PIJQHSLXSA-N,BRILACIDIN TETRAHYDROCHLORIDE,Cl.Cl.Cl.Cl.N=C(N)NCCCCC(=O)Nc1cc(C(F)(F)F)cc(NC(=O)c2cc(C(=O)Nc3cc(C(F)(F)F)cc(NC(=O)CCCCNC(=N)N)c3O[C@@H]3CCNC3)ncn2)c1O[C@@H]1CCNC1,Small molecule,2.0,0.0,0.0,1082.7639999999997,5.371140000000002,258.41879999999975,12.0,12.0,308.49999999999994,70.0,3.0,20.0,5.0
CHEMBL1201120,WFBMIPUMYUHANP-UHFFFAOYSA-N,REMIFENTANIL HYDROCHLORIDE,CCC(=O)N(c1ccccc1)C1(C(=O)OC)CCN(CCC(=O)OC)CC1.Cl,Small molecule,4.0,0.0,0.0,412.91400000000016,2.422100000000001,108.52100000000006,0.0,6.0,76.15,28.0,1.0,7.0,2.0
CHEMBL1200405,HODFCFXCOMKRCG-UHFFFAOYSA-N,BITOLTEROL MESYLATE,CS(=O)(=O)O.Cc1ccc(C(=O)Oc2ccc(C(O)CNC(C)(C)C)cc2OC(=O)c2ccc(C)cc2)cc1,Small molecule,4.0,0.0,0.0,557.6650000000003,4.667340000000005,148.90509999999978,3.0,8.0,139.23000000000002,39.0,3.0,7.0,3.0
CHEMBL3183193,MPTNDTIREFCQLK-UNVJPQNDSA-N,CEFMENOXIME HYDROCHLORIDE,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CS[C@H]12)c1csc(N)n1.CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CS[C@H]12)c1csc(N)n1.Cl,Small molecule,4.0,0.0,0.0,1059.6029999999994,-1.3177999999999928,245.8057999999998,6.0,28.0,381.61999999999995,67.0,4.0,16.0,8.0
CHEMBL2106922,XYGVIBXOJOOCFR-BTJKTKAUSA-N,MIDAZOLAM MALEATE,Cc1ncc2n1-c1ccc(Cl)cc1C(c1ccccc1F)=NC2.O=C(O)/C=C\C(=O)O,Small molecule,4.0,0.0,0.0,441.8460000000002,4.036020000000002,113.4656000000001,2.0,5.0,104.78000000000002,31.0,3.0,3.0,4.0
